"id","product_code","product_name","product_type","product_desc","status","del_flag","remark","create_id","create_name","create_time","update_id","update_name","update_time"
"829","12220004295","ASZ-天线罩 A991-1054-853.5","-1","ASZ-天线罩 A991-1054-853.5","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"830","12220003474","RFS-天线罩 1A3516","-1","RFS-天线罩 1A3516","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"831","12220005472","ASZ-天线罩 634200-1","-1","ASZ-天线罩 634200-1","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"832","12220002811","ASZ-天线罩B D805-0435-1599","-1","ASZ-天线罩B D805-0435-1599","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"833","12220006399","ASZ-天线罩（ASA）626309-1050","-1","ASZ-天线罩（ASA）626309-1050","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"834","12220006166","ASZ-天线罩（GPVC）624839-2680","-1","ASZ-天线罩（GPVC）624839-2680","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"835","12220002858","ASZ-FRP圆管 017763-017-2717.8","-1","ASZ-FRP圆管 017763-017-2717.8","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"836","12220002129","SEC-PN-C705B后壳 CCABBC581WJ22","-1","SEC-PN-C705B后壳 CCABBC581WJ22","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"837","12220007541","ASZ-玻璃钢天线罩 G600-0005-01","-1","ASZ-玻璃钢天线罩 G600-0005-01","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"838","12220005967","ASZ-玻璃钢天线罩 A991-1089-12","-1","ASZ-玻璃钢天线罩 A991-1089-12","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"839","12220004113","RFS-天线罩 1A1765","-1","RFS-天线罩 1A1765","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"840","12220002741","RFS-天线罩 30028683-1390","-1","RFS-天线罩 30028683-1390","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"841","12220002055","SEC-80XU30后壳-R ADL CCABBC494WJ21","-1","SEC-80XU30后壳-R ADL CCABBC494WJ21","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"842","12220002241","SEC-80XU30后壳-R(兴和) CCABBC494WJ21","-1","SEC-80XU30后壳-R(兴和) CCABBC494WJ21","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"843","12220007548","ASZ-玻璃钢天线罩 G600-9003-2677","-1","ASZ-玻璃钢天线罩 G600-9003-2677","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"844","12220003266","ASZ-天线罩C 648201-1215","-1","ASZ-天线罩C 648201-1215","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"845","12220004271","ASZ-天线罩 624745-1980","-1","ASZ-天线罩 624745-1980","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"846","12220008890","RFS-ASA天线罩30047616-1205","-1","RFS-ASA天线罩30047616-1205","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"847","12220000793","ASZ-天线罩 624151-3","-1","ASZ-天线罩 624151-3","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"848","12220004445","ASZ-天线罩 624745-1975","-1","ASZ-天线罩 624745-1975","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"849","12220005834","ASZ-天线罩 A991-2642-1570","-1","ASZ-天线罩 A991-2642-1570","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"850","12220008201","RFS-ASA天线罩 30047713-2295","-1","RFS-ASA天线罩 30047713-2295","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"851","12220006551","RFS-支架 1A4908","-1","RFS-支架 1A4908","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"852","12220006441","ASZ-天线罩（ASA）636222-1","-1","ASZ-天线罩（ASA）636222-1","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"853","12220007446","RFS-天线罩（ASA）30047713-2150","-1","RFS-天线罩（ASA）30047713-2150","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"854","12220004061","ASZ-天线罩 626230-19","-1","ASZ-天线罩 626230-19","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"855","12220000774","ASZ-天线罩 624745-1960","-1","ASZ-天线罩 624745-1960","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"856","12220002026","SEC-52LX765A后壳 CCABBC382WJ21","-1","SEC-52LX765A后壳 CCABBC382WJ21","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"857","12220001570","RFS-天线罩 30033564","-1","RFS-天线罩 30033564","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"858","12220004648","ASZ-天线罩 654512-1","-1","ASZ-天线罩 654512-1","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"859","12220001920","RFS-天线罩 1A3268","-1","RFS-天线罩 1A3268","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"860","12220002011","SEC-52LX565A后壳 CCABBC351WJ21","-1","SEC-52LX565A后壳 CCABBC351WJ21","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"861","12220004092","ASZ-天线罩 602160-1290","-1","ASZ-天线罩 602160-1290","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"862","12220006012","MDA-控制面板饰件（喷涂件）-S CLDC10","-1","MDA-控制面板饰件（喷涂件）-S CLDC10","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"863","12220005024","RFS-天线罩 30042579","-1","RFS-天线罩 30042579","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"864","12220001155","GBR-Main body（主模块） 353.407.00.1","-1","GBR-Main body（主模块） 353.407.00.1","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"865","12220000396","RFS-天线罩 30035511-1279","-1","RFS-天线罩 30035511-1279","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"866","12220004094","ASZ-天线罩 623428-5","-1","ASZ-天线罩 623428-5","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"867","12220007649","ASZ-玻璃钢天线罩-638883-1","-1","ASZ-玻璃钢天线罩-638883-1","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"868","12220007546","ASZ-玻璃钢天线罩 624745-2079","-1","ASZ-玻璃钢天线罩 624745-2079","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"869","12220001115","ESO-45US40后壳 CCABBC589WJ21","-1","ESO-45US40后壳 CCABBC589WJ21","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"870","12220008409","ASZ-F0284806-1.0911","-1","ASZ-F0284806-1.0911","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"871","12220002045","SEC-65UE630X后壳 GCABBC453WJ4A","-1","SEC-65UE630X后壳 GCABBC453WJ4A","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"872","12220005557","MDA-控制面板饰件（喷涂件）-S CLDC12","-1","MDA-控制面板饰件（喷涂件）-S CLDC12","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"873","12220008228","RFS-ASA天线罩 30025288-1916.75","-1","RFS-ASA天线罩 30025288-1916.75","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"874","12220004128","RFS-天线罩JK 1A2114","-1","RFS-天线罩JK 1A2114","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"875","12220003354","ASZ-天线罩 A991-3151-02","-1","ASZ-天线罩 A991-3151-02","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"876","12220005473","ASZ-天线罩 634201-1","-1","ASZ-天线罩 634201-1","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"877","12220003392","ASZ-FRP圆管 A291-1006","-1","ASZ-FRP圆管 A291-1006","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"878","12220003302","ASZ-底板 626969-1895","-1","ASZ-底板 626969-1895","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"879","12220000086","ASZ-天线罩 A991-2642-1489","-1","ASZ-天线罩 A991-2642-1489","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"880","12220004051","ASZ-天线罩 623428-9","-1","ASZ-天线罩 623428-9","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"881","12220006611","RFS-天线罩（ASA）30046701-2064.1","-1","RFS-天线罩（ASA）30046701-2064.1","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"882","12220001585","RFS-天线罩 20033307","-1","RFS-天线罩 20033307","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"883","12220000805","ASZ-天线罩 627502-1","-1","ASZ-天线罩 627502-1","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"884","12220003284","ASZ-天线罩 653185-1","-1","ASZ-天线罩 653185-1","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"885","12220002254","SEC-D83后壳 CCABBC663WJ21","-1","SEC-D83后壳 CCABBC663WJ21","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"886","12220003567","ASZ-天线罩 630160-1","-1","ASZ-天线罩 630160-1","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"887","12220008602","ASZ-天线罩654889-2047","-1","ASZ-天线罩654889-2047","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"888","12220004054","ASZ-底板 626935-1222","-1","ASZ-底板 626935-1222","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"889","12220003698","ASZ-天线罩 625207-6","-1","ASZ-天线罩 625207-6","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"890","12220000670","ASZ-底板 626316-2065","-1","ASZ-底板 626316-2065","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"891","12220002077","SEC-70XU830X后壳 CCABBC535WJ21","-1","SEC-70XU830X后壳 CCABBC535WJ21","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"892","12220008537","ASZ-天线罩 P141-54889-2716","-1","ASZ-天线罩 P141-54889-2716","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"893","12220000026","ASZ-天线罩 624745-1839","-1","ASZ-天线罩 624745-1839","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"894","12220006843","RFS-天线罩（ASA）30046701-2090","-1","RFS-天线罩（ASA）30046701-2090","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"895","12220004446","ASZ-天线罩 624745-1838","-1","ASZ-天线罩 624745-1838","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"896","12220001859","RFS-天线罩 1A3041","-1","RFS-天线罩 1A3041","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"897","12220004490","ASZ-天线罩 624745-1837","-1","ASZ-天线罩 624745-1837","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"898","12220002562","ASZ-天线罩 623428-7","-1","ASZ-天线罩 623428-7","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"899","12220001623","RFS-天线罩 30020899","-1","RFS-天线罩 30020899","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"900","12220002119","SEC-80X800后壳-R CCABBC586WJ21","-1","SEC-80X800后壳-R CCABBC586WJ21","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"901","12220000710","ASZ-玻璃钢天线罩 624745-1818","-1","ASZ-玻璃钢天线罩 624745-1818","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"902","12220000799","ASZ-天线罩 624745-1814","-1","ASZ-天线罩 624745-1814","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"903","12220006281","MDA-控制面板部装12138100023815极地白TD100N366WMUD","-1","MDA-控制面板部装12138100023815极地白TD100N366WMUD","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"904","12220000847","ASZ-天线罩 A991-1089-03","-1","ASZ-天线罩 A991-1089-03","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"905","12220003258","ASZ-天线罩 623065-1875","-1","ASZ-天线罩 623065-1875","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"906","12220003347","ASZ-天线罩 630895-1","-1","ASZ-天线罩 630895-1","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"907","12220006245","RFS-天线罩（ASA）30046701-2061.1","-1","RFS-天线罩（ASA）30046701-2061.1","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"908","12220004779","ASZ-天线罩 604498-1490","-1","ASZ-天线罩 604498-1490","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"909","12220006182","RFS-天线罩（ASA） 30046275","-1","RFS-天线罩（ASA） 30046275","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"910","12220007450","SEC-4T-C80BK1X中框 CCABAD165WJ26","-1","SEC-4T-C80BK1X中框 CCABAD165WJ26","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"911","12220007017","RFS-天线罩（ASA ）30046701-2065.6","-1","RFS-天线罩（ASA ）30046701-2065.6","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"912","12220003355","ASZ-天线罩 A991-3151-03","-1","ASZ-天线罩 A991-3151-03","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"913","12220004060","ASZ-天线罩 626230-18","-1","ASZ-天线罩 626230-18","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"914","12220006861","RFS-支架K 30047721","-1","RFS-支架K 30047721","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"915","12220006862","RFS-支架K 30047722","-1","RFS-支架K 30047722","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"916","12220007781","RFS-支架K 30048447","-1","RFS-支架K 30048447","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"917","12220007891","RFS-支架K 30048844","-1","RFS-支架K 30048844","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"918","12220007892","RFS-支架K 30048845","-1","RFS-支架K 30048845","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"919","12220007897","RFS-支架K 1A5670","-1","RFS-支架K 1A5670","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"920","12220007898","RFS-支架K 1A5671","-1","RFS-支架K 1A5671","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"921","12220008432","RFS-支架K 1A6091","-1","RFS-支架K 1A6091","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"922","12220008433","RFS-支架K 1A6092","-1","RFS-支架K 1A6092","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"923","12220008434","RFS-支架K 1A6093","-1","RFS-支架K 1A6093","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"924","12220008436","RFS-支架K 30049553","-1","RFS-支架K 30049553","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"925","12220008468","RFS-支架K 30049613","-1","RFS-支架K 30049613","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"926","12220008469","RFS-支架K 30049614","-1","RFS-支架K 30049614","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"927","12220008470","RFS-支架K 30049615","-1","RFS-支架K 30049615","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"928","12220008471","RFS-支架K 30049616","-1","RFS-支架K 30049616","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"929","12220008472","RFS-支架K 30049617","-1","RFS-支架K 30049617","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"930","12220008473","RFS-支架K 30049618","-1","RFS-支架K 30049618","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"931","12220004122","RFS-天线罩JK 30038585","-1","RFS-天线罩JK 30038585","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"932","12220004118","RFS-天线罩 30038341","-1","RFS-天线罩 30038341","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"933","12220008035","MDA-前封门装饰板 喷涂件 巴赫银 P0000001308647","-1","MDA-前封门装饰板 喷涂件 巴赫银 P0000001308647","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"934","12220005493","ASZ-玻璃钢天线罩 653910-1","-1","ASZ-玻璃钢天线罩 653910-1","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"935","12220008603","ASZ-天线罩654889-1947","-1","ASZ-天线罩654889-1947","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"936","12220008003","ASZ-天线罩 642009-1253","-1","ASZ-天线罩 642009-1253","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"937","12220002670","RFS-天线罩 10000000900-2695","-1","RFS-天线罩 10000000900-2695","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"938","12220007650","ASZ-玻璃钢天线罩-G681-0011-01","-1","ASZ-玻璃钢天线罩-G681-0011-01","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"939","12220000668","ASZ-天线罩 A991-1353-02","-1","ASZ-天线罩 A991-1353-02","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"940","12220004038","ASZ-天线罩 602536-10","-1","ASZ-天线罩 602536-10","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"941","12220002035","SEC-58U30中框 CCABAD182WJ21","-1","SEC-58U30中框 CCABAD182WJ21","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"942","12220008153","ASZ-ASA天线罩 30048667-2024.6","-1","ASZ-ASA天线罩 30048667-2024.6","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"943","12220008034","MDA-前封门装饰板 喷涂件 摩卡金 P0000001135552","-1","MDA-前封门装饰板 喷涂件 摩卡金 P0000001135552","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"944","12220003602","SEC-70X500E后壳 CCABBC639WJ02","-1","SEC-70X500E后壳 CCABBC639WJ02","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"945","12220000046","ASZ-天线罩 A991-2642-1390","-1","ASZ-天线罩 A991-2642-1390","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"946","12220005570","MDA顶盖板（喷涂件)-S P0000001225486","-1","MDA顶盖板（喷涂件)-S P0000001225486","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"947","12220002261","SEC-D83中框(底漆) GCABAD229WJ2A","-1","SEC-D83中框(底漆) GCABAD229WJ2A","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"948","12220004116","RFS-天线罩 30038067","-1","RFS-天线罩 30038067","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"949","12220002104","SEC-65SU560A后壳 CCABBC564WJ21","-1","SEC-65SU560A后壳 CCABBC564WJ21","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"950","12220006099","ASZ-玻璃钢天线罩（成品） 627312-700","-1","ASZ-玻璃钢天线罩（成品） 627312-700","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"951","12220007731","RFS-天线罩-1A5504","-1","RFS-天线罩-1A5504","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"952","12220005247","SEC-PN-C605B后壳 CCABBC621WJ21","-1","SEC-PN-C605B后壳 CCABBC621WJ21","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"953","12220004032","ASZ-天线罩 626866-1","-1","ASZ-天线罩 626866-1","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"954","12220002159","SEC-65S4H后壳 CCABBC564WJ22","-1","SEC-65S4H后壳 CCABBC564WJ22","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"955","12220001919","RFS-天线罩 1A3266","-1","RFS-天线罩 1A3266","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"956","12220000369","JLE-天线罩BK 23-348-03（灰色成品）","-1","JLE-天线罩BK 23-348-03（灰色成品）","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"957","12220007443","RFS-天线罩（ASA）30046701-2184","-1","RFS-天线罩（ASA）30046701-2184","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"958","12220004203","ASZ-天线罩 628409-1","-1","ASZ-天线罩 628409-1","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"959","12220007928","ABY-ASA天线罩 30025288-1040","-1","ABY-ASA天线罩 30025288-1040","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"960","12220002325","SEC-65SU560A后壳 GCABBC564WJ2A","-1","SEC-65SU560A后壳 GCABBC564WJ2A","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"961","12220005397","RFS-天线罩 30043508","-1","RFS-天线罩 30043508","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"962","12220005618","ASZ-ASA-天线罩 635176-1","-1","ASZ-ASA-天线罩 635176-1","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"963","12220002053","SEC-58UE630X中框 CCABAD182WJ41","-1","SEC-58UE630X中框 CCABAD182WJ41","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"964","12220002449","SEC-65UR30A后壳 CCABBC489WJ21","-1","SEC-65UR30A后壳 CCABBC489WJ21","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"965","12220002369","SEC-60SU560A后壳 CCABBC597WJ21","-1","SEC-60SU560A后壳 CCABBC597WJ21","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"966","12220007468","RFS-端盖 1A5225","-1","RFS-端盖 1A5225","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"967","12220007415","RFS-端盖 1A5218","-1","RFS-端盖 1A5218","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"968","12220006557","HLC-天线罩 0140-1201-679","-1","HLC-天线罩 0140-1201-679","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"969","12220006124","ASZ-天线罩（GPVC） 631725-1","-1","ASZ-天线罩（GPVC） 631725-1","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"970","12220004150","ASZ-天线罩 628562-1","-1","ASZ-天线罩 628562-1","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"971","12220007416","RFS-端盖K 1A5218","-1","RFS-端盖K 1A5218","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"972","12220007417","RFS-端盖K 1A5225","-1","RFS-端盖K 1A5225","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"973","12220000578","SEC-70UD40H中框（底漆） GCABAD229WJ2A","-1","SEC-70UD40H中框（底漆） GCABAD229WJ2A","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"974","12220001944","RFS-天线罩 1A3515","-1","RFS-天线罩 1A3515","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"975","12220000716","ASZ-天线罩C 623065-1875","-1","ASZ-天线罩C 623065-1875","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"976","12220004139","ASZ-天线罩 A991-1056-10","-1","ASZ-天线罩 A991-1056-10","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"977","12220001475","JLE-天线罩 23-355-04","-1","JLE-天线罩 23-355-04","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"978","12220004083","ASZ-天线罩 629807-1290","-1","ASZ-天线罩 629807-1290","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"979","12220006392","ASZ-天线罩（GPVC）637854-1","-1","ASZ-天线罩（GPVC）637854-1","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"980","12220002334","RFS-天线罩 30028683-1399","-1","RFS-天线罩 30028683-1399","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"981","12220002056","SEC-80XU30后壳-R CCABBC494WJ21","-1","SEC-80XU30后壳-R CCABBC494WJ21","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"982","12220002131","SEC-PN-C805B后壳-R CCABBC586WJ22","-1","SEC-PN-C805B后壳-R CCABBC586WJ22","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"983","12220002368","SEC-60SU660A后壳 CCABBC579WJ21","-1","SEC-60SU660A后壳 CCABBC579WJ21","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"984","12220007530","RFS-支架K 1A5318","-1","RFS-支架K 1A5318","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"985","12220003303","ASZ-底板 626969-1290","-1","ASZ-底板 626969-1290","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"986","12220002812","ASZ-天线罩 D805-0452-2046","-1","ASZ-天线罩 D805-0452-2046","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
"987","12220005641","MDA-显示板 17138100016203 BVL1D100TG4T","-1","MDA-显示板 17138100016203 BVL1D100TG4T","1","0","","-1","","1/1/1000 00:00:00","-1","","1/1/1000 00:00:00"
